text,main_emotion,sub_emotion,situation,source
오늘 있었던 일을 떠올리면 요즘 아들이 나랑 대화하는 것을 힘들어하는 것 같아. 더 대화하기 힘들어지지 않을까? 아들이 내가 하는 말을 답답하게 생각하는 것 같아. 내가 너무 옛날 사람인가? 아들이랑 허심탄회하게 마음속 이야기를 나눠보고 싶어. 예상하지 못한 일이라 하루 종일 마음이 어수선했다.,불안,외로운,대인관계,aihub_diary_style_train
조용히 산책하고 나니 마음이 안정됐다. 큰 문제 없이 하루가 지나가서 안도감이 들었다. 오늘은 이 평온함을 지키고 싶다.,안정,합성,다이어리,synthetic_project_label_train
좋은 변화가 생길 것 같아서 하루 종일 마음이 들떴다. 내일 만날 생각을 하니 괜히 설레고 기분이 들떴다. 기대되는 마음을 잘 간직하고 싶다.,설렘,합성,다이어리,synthetic_project_label_train
하루를 정리해보면 아빠는 내가 하루 종일 공부만 하기를 원해서 너무 힘들어. 그니까. 친구도 없이 맨날 혼자 독서실에서 공부하니까 외롭기까지 해. 차라리 학원이라도 보내달라고 말씀드려야겠어. 혼자 공부하니까 재미도 없고 공부도 잘 안 되는 것 같아. 순간 어떻게 반응해야 할지 몰라 머리가 하얘졌다.,불안,고립된,가족관계,aihub_diary_style_train
하루 종일 몸이 무겁고 아무것도 하고 싶지 않았다. 계속되는 일 때문에 지치고 에너지가 바닥난 느낌이었다. 잠깐 멈추고 회복할 시간이 필요하다.,피로,합성,다이어리,synthetic_project_label_train
오늘 건강와 관련해서 이런 생각이 들었다. 건강이 좋지 않아서 일하기가 힘들어. 가족에게 민폐만 끼치는 것 같아. 가족에게 도움이 되고 싶어. 가족에게 미안해서 가족을 보지 않고 살고 싶어. 생각해보니까 그건 아닌 것 같아. 가족과 대화를 통해서 내 마음을 전달해보려고 해. 순간 어떻게 반응해야 할지 몰라 머리가 하얘졌다.,불안,열등감,건강,aihub_diary_style_train
오늘 있었던 일을 떠올리면 오전에는 차분했는데 결과를 기다리다 보니 점점 초조해졌다.,불안,감정전환,다이어리,synthetic_transition_train
잠들기 전에 내일 할 일을 간단히 적어두었다. 이후에는 오늘은 특별한 일 없이 평소처럼 시간이 흘러갔다. 마음은 대체로 차분했고 큰 감정 변화는 없었다.,중립,평범한,일상,synthetic_neutral_train
오늘 있었던 일을 떠올리면 공무원 시험 준비 중인데 엄마가 더 이상 지원해줄 수 없다고 하셔. 나도 엄마가 어렵다는 걸 알지만 앞으로 어떻게 해야 할지 모르겠어. 정부에서 지원해주는 프로그램이 있는지 인터넷을 찾아봐야겠어. 나만 소중하게 여겨지지 않는 것 같아 마음이 아팠다.,우울,충격 받은,대인관계,aihub_diary_style_train
새로운 일을 앞두고 기대감 때문에 마음이 두근거렸다. 처음 해보는 도전이라 긴장되지만 기대가 더 컸다. 좋은 방향으로 이어졌으면 좋겠다.,설렘,합성,다이어리,synthetic_project_label_train
계속 억울한 생각이 들어서 마음이 가라앉지 않았다. 참으려고 했지만 결국 답답함과 분노가 계속 남았다. 이 감정을 그냥 넘기기는 어려웠다.,화남,합성,다이어리,synthetic_diary_train
"오늘 재정, 은퇴, 노후준비와 관련해서 이런 생각이 들었다. 난 우리 자식들이 내가 존경스럽다고 말할 때마다 너무 기분이 좋아. 내가 특별히 해 준 것도 없는데 자식들이 항상 나를 잘 따르고 잘 대해줘서 고마워. 맞아. 나도 앞으로 지금까지 해온 것만큼 자식들한테 더 잘해줘야겠어. 작은 일인데도 마음이 많이 가벼워졌다.",안정,안정,"재정,은퇴,노후준비",aihub_diary_style_train
오늘 대인관계와 관련해서 이런 생각이 들었다. 내 친구는 아직까지 좋은 직장에 다니고 있는데 그게 너무 부러워. 부럽기도 하고 나도 하고 싶지. 늦었지만 나도 할 수 있는 일을 찾아 봐야지. 그 말과 상황이 계속 떠올라 마음이 쓰렸다.,우울,질투하는,대인관계,aihub_diary_style_train
예상하지 못한 일이 생겨서 순간 머리가 하얘졌다. 상황이 너무 빠르게 바뀌어서 정신이 없었다. 시간이 지나도 그 장면이 계속 떠올랐다.,불안,합성,다이어리,synthetic_diary_train
오늘 있었던 일을 떠올리면 처음엔 걱정됐는데 새로운 기회가 생겼다는 생각에 마음이 두근거렸다.,설렘,감정전환,다이어리,synthetic_transition_train
작은 성취였지만 스스로가 자랑스러웠다. 오늘은 생각보다 일이 잘 풀려서 기분이 좋았다. 이런 날이 자주 있었으면 좋겠다.,행복,합성,다이어리,synthetic_project_label_train
해야 할 일을 정리하고 조용히 하루를 마무리했다. 오늘은 특별한 일 없이 평소처럼 시간이 지나갔다. 특별히 기억에 남는 감정은 없었다.,중립,합성,다이어리,synthetic_project_label_train
오늘 있었던 일을 떠올리면 기분 좋게 시작했지만 상대가 무례하게 말해서 짜증이 올라왔다.,화남,감정전환,다이어리,synthetic_transition_train
계속되는 일 때문에 지치고 에너지가 바닥난 느낌이었다. 잠을 자도 피곤이 풀리지 않아 무기력했다. 오늘은 무리하지 않고 쉬어야겠다.,피로,합성,다이어리,synthetic_project_label_train
처음엔 설렜지만 일정이 너무 많아서 결국 에너지가 바닥났다.,피로,감정전환,다이어리,synthetic_transition_train
"오늘 학교폭력/따돌림와 관련해서 이런 생각이 들었다. 나는 친구들끼리 고민을 솔직히 대화하며 해결하면 될 것 같아. 응. 모든 관계에 대한 문제나 고민은 솔직하지 않음에 있는 것 같아. 고민 있는 친구들끼리 솔직하게 대면으로 얘기하기 쑥스러우면 편지를 쓰는 것도 좋을 것 같아. 덕분에 하루가 밝게 느껴졌고, 이 기분을 오래 기억하고 싶다.",행복,만족스러운,학교폭력/따돌림,aihub_diary_style_train
처음엔 걱정됐는데 새로운 기회가 생겼다는 생각에 마음이 두근거렸다.,설렘,감정전환,다이어리,synthetic_transition_train
하루 종일 몸이 무겁고 아무것도 하고 싶지 않았다. 해야 할 일은 많은데 몸과 마음이 따라주지 않았다. 오늘은 무리하지 않고 쉬어야겠다.,피로,합성,다이어리,synthetic_project_label_train
오늘은 병원도 가까운데 병문안을 오지 않는 건 좀 섭섭하네. 나랑 같이 일하는 김 영감이 내 병문안을 한 번도 안 왔어. 응. 이럴 게 아니라 그냥 내가 먼저 어떻게 된 건지 물어봐야겠어. 그 말과 상황이 계속 떠올라 마음이 쓰렸다.,우울,버려진,대인관계,aihub_diary_style_train
하루를 정리해보면 애인이 허락도 없이 내 핸드폰을 보고 있었어. 너무 화가 나. 응. 왜 허락도 없이 남의 핸드폰을 보는 거지? 이해가 안 돼. 내 핸드폰 몰래 보지 말라고 다시 얘기해 봐야지. 별일 아닌 척하려 했지만 계속 짜증이 남았다.,화남,화남,"연애,결혼,출산",aihub_diary_style_train
오늘 있었던 일을 떠올리면 노후준비가 부족한 우리 부부에게 딸의 의료비도 감당해야 해서 너무 힘들고 속상해. 딸을 생각하면 안타깝고 노후준비를 생각하면 마음이 우울해. 딸이 어서 건강해졌으면 좋겠어. 마음 한쪽이 무겁고 쉽게 털어지지 않았다.,우울,마비된,"재정,은퇴,노후준비",aihub_diary_style_train
웃으면서 넘겼지만 집에 와서도 계속 생각났다. 믿었던 사람이 나를 가볍게 대하는 것 같아 서운했다. 괜찮다고 말했지만 사실은 괜찮지 않았다.,우울,합성,다이어리,synthetic_diary_train
"몸과 마음이 예민한 하루였는데 오늘 드디어 내가 좋아하는 팀이 정상에 올랐어! 🎉 그래서 그런지 너무 기쁘고, 뿌듯한 기분이 들어. 우리 팀의 승리를 위해 열심히 응원했는데, 그 결과가 이렇게 나타나니까 속이 시원해. 이번 승리로 우리 팀이 더 사랑스러워 보여서 정말 행복해! 💖",행복,"['사랑스러운', '뿌듯한', '속시원한']",경쟁 승리,hf_kor_diary_emotion_v2_train
하루를 정리해보면 지금 집에서 애들에게 연락을 받았는데 집사람이 쓰러졌다네. 응. 지금 응급실로 갔다는데. 나도 가는 중인데 마음이 진정이 안 되네. 큰일이 아니어야 할텐데 걱정이야. 괜찮을 거라고 생각하려 해도 걱정이 쉽게 사라지지 않았다.,불안,당혹스러운,건강,aihub_diary_style_train
오늘은 직장 상사에게 친구와 상사 욕한 카톡을 보냈네. 빨리 삭제하긴 했는데 보셨을까? 마음이 초조해. 응. 아무래도 내가 먼저 여쭤본 후 사과를 드려야 하겠지? 괜찮을 거라고 생각하려 해도 걱정이 쉽게 사라지지 않았다.,불안,초조한,대인관계,aihub_diary_style_train
"오늘 건강, 죽음와 관련해서 이런 생각이 들었다. 요즘 인지기능이 많이 떨어진 것 같아 걱정이야. 지하철 탑승 중 방향감각이 떨어진 것 같아. 집을 못 찾아 가는 건 아닌가 두려워서 정신을 차려야겠다는 생각이야. 그 말과 상황이 계속 떠올라 마음이 쓰렸다.",우울,"가난한, 불우한","건강,죽음",aihub_diary_style_train
오늘 있었던 일을 떠올리면 평소에 중이염이 있는데 그 합병증으로 안면마비가 왔어. 아프다기보다는 조금 놀랐어. 많이 당황스럽네. 그래서 병원으로 상담 받으러 가려고. 잘 됐으면 좋겠는데. 괜찮을 거라고 생각하려 해도 걱정이 쉽게 사라지지 않았다.,불안,당혹스러운,"건강,죽음",aihub_diary_style_train
사람들 사이에 있어도 혼자인 것 같은 기분이 들었다. 별일 아닌데도 눈물이 날 것처럼 마음이 무거웠다. 오늘은 그냥 버티는 것만으로도 힘들었다.,우울,합성,다이어리,synthetic_diary_train
"오늘은 날씨가 너무 좋아서 우리 고양이랑 같이 햇빛 쬐기로 했어. 창가에 나란히 앉아서 따뜻한 햇살을 받으니 너무 설레는 기분이 들더라구! 고양이도 즐거운지 자꾸 내 옆에 와서 뒹굴거리는데, 그 모습이 너무 귀엽고 기대돼. 이렇게 평범한 일상이 이렇게 안달나는 행복을 줄 줄은 몰랐어!",설렘,"['설레는', '기대되는', '안달나는']",반려묘,hf_kor_diary_emotion_train
"처음에는 불안했는데, 근데 할 일을 하나씩 정리하고 나니 마음이 안정됐다.",안정,감정전환,다이어리,synthetic_transition_train
좋은 변화가 생길 것 같아서 하루 종일 마음이 들떴다. 새로운 일을 앞두고 기대감 때문에 마음이 두근거렸다. 좋은 방향으로 이어졌으면 좋겠다.,설렘,합성,다이어리,synthetic_project_label_train
내 노력이 인정받은 것 같아 마음이 밝아졌다. 이런 날이 자주 있었으면 좋겠다.,행복,합성,다이어리,synthetic_project_label_train
큰 감정 변화 없이 무난한 하루를 보냈다. 일정을 확인하고 필요한 일만 처리했다. 특별히 기억에 남는 감정은 없었다.,중립,합성,다이어리,synthetic_project_label_train
하루 종일 몸이 무겁고 아무것도 하고 싶지 않았다. 잠깐 멈추고 회복할 시간이 필요하다.,피로,합성,다이어리,synthetic_project_label_train
하루를 정리해보면 오늘 내 여자친구가 장염으로 병원에 입원했대. 지금 여자친구는 병원에서 치료를 받는 중이야. 의사가 일주일 정도 경과를 봐야 한대. 여자친구 퇴원하면 더 잘해주어야겠어. 괜찮은 척했지만 계속 가라앉는 느낌이었다.,우울,우울,"연애,결혼,출산",aihub_diary_style_train
오늘은 하교 후에 친구들이랑 놀고 싶었는데 다들 공부하느라 바빠서 안 된대. 다들 너무 공부만 하는 거 아니야? 놀 때도 좀 있어야지! 내가 너무 급하게 놀자고 해서 바쁘다고 한 건가? 그래. 친구들의 괜찮은 시간을 물어봐야겠어. 내가 왜 이런 기분을 참아야 하는지 답답했다.,화남,노여워하는,학업 및 진로,aihub_diary_style_train
계속되는 일 때문에 지치고 에너지가 바닥난 느낌이었다. 하루 종일 몸이 무겁고 아무것도 하고 싶지 않았다. 오늘은 무리하지 않고 쉬어야겠다.,피로,합성,다이어리,synthetic_project_label_train
내 노력이 인정받은 것 같아 마음이 밝아졌다. 작은 성취였지만 스스로가 자랑스러웠다. 이 기분을 오래 기억하고 싶다.,행복,합성,다이어리,synthetic_project_label_train
해야 할 일은 많은데 몸과 마음이 따라주지 않았다. 잠을 자도 피곤이 풀리지 않아 무기력했다. 잠깐 멈추고 회복할 시간이 필요하다.,피로,합성,다이어리,synthetic_project_label_train
오늘 있었던 일을 떠올리면 아침에는 무기력했지만 좋아하는 사람을 만날 생각에 기분이 들떴다.,설렘,감정전환,다이어리,synthetic_transition_train
작은 성취였지만 스스로가 자랑스러웠다. 좋은 소식을 듣고 하루 종일 웃음이 났다. 이 기분을 오래 기억하고 싶다.,행복,합성,다이어리,synthetic_project_label_train
"오늘 연애, 결혼, 출산와 관련해서 이런 생각이 들었다. 결혼을 준비하는데 남자친구가 도와주지도 않고 왜 이렇게 혼자 준비해야 하는 게 많은지 너무 짜증이 나. 남자친구에게 뭐를 해달라고하면 하기 싫다고 하거나 짜증을 내. 그러다가 꼭 싸우게 되고. 남자친구는 꼭 자기 취향대로만 하려고 하는데 나는 그러기가 싫거든. 생각할수록 화가 올라와서 마음이 쉽게 가라앉지 않았다.",화남,짜증내는,"연애,결혼,출산",aihub_diary_style_train
